AF3,F7,F3,F5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,ID_all_events,EventId
0.3988838036634519,0.6592789989406782,0.6070213507322553,0.3202178925285839,0.34607174046640665,0.555965310567629,0.3297300357525863,0.4456018161383142,0.5188455976273474,0.48459873432362244,0.5655643926241645,0.48069609943289215,0.13491487410043224,0.4118619449149854,1.0,left
0.3519550457563767,0.6675350900423727,0.6185145768396492,0.3202178925285839,0.42144289549438696,0.5167922577617787,0.2900897593380982,0.5462960922172471,0.6529952603632623,0.5210422828439718,0.613512829274514,0.5291454157018762,0.14158626692514087,0.4024396937926724,2.0,left
0.3128477475004914,0.6727505958684752,0.6119918101594717,0.35294108919573297,0.3747351780567598,0.4832041894494665,0.29910000480380816,0.5717616980011186,0.6640790432060015,0.5492407594058264,0.6305844039958597,0.5158974994736845,0.1452926590116208,0.39301533147829915,3.0,left
0.27597879950386073,0.633636784957627,0.5672564921524135,0.3322942661892725,0.2983006921756157,0.5205226863354611,0.36576587086493717,0.5671331908048955,0.6718398023923484,0.5440343021432277,0.6029779798821906,0.4901599264227414,0.1408448755770042,0.38913496007735304,4.0,left
0.253629340261206,0.6101694915254239,0.5256293381339603,0.28437897810392165,0.38641160203061986,0.5167922577617787,0.33333447705613395,0.5694474444025559,0.6552120169321611,0.5110639282234306,0.5684709873152336,0.46631367721199446,0.12750208992747147,0.38082108489948396,5.0,left
0.27932781405569784,0.6544971530718655,0.5663253444331087,0.34709837656283327,0.47239787172064496,0.44216236956875576,0.21351296638159667,0.4733816755198461,0.5000010555982612,0.4663786123826483,0.553940780727185,0.47350560910141937,0.11697580088478965,0.34700611823542715,6.0,left
0.24022477121810937,0.6844842425847464,0.6349794455353965,0.433580315785413,0.4299353915319557,0.45895285093543237,0.1612614343655494,0.3287033567695943,0.3259434410396267,0.41822177426017326,0.5147107447162522,0.4689632604576328,0.10719062086302689,0.30266052450460634,7.0,left
0.16871458693746888,0.6744885460803385,0.6203792386005347,0.4179972759726258,0.43842788756953155,0.4776120993784261,0.10900990234880226,0.25347248242280784,0.20953416444094586,0.3726681647691681,0.44169932723593064,0.4171089846531757,0.0896962130599821,0.26219530217516507,8.0,left
0.2871492737068735,0.7283782441735589,0.6113706506263021,0.4370862401003297,0.49787738137552395,0.36007162422836814,0.018919456777584998,0.21874986224648296,0.16075285275483964,0.3726681647691681,0.4297125639318615,0.43452011982228456,0.08865837810340782,0.28769428246929607,9.0,left
0.49609033402942515,0.8087791313559318,0.676607782714985,0.5286334461915541,0.47027525309700025,0.25372954037540296,0.023422863926590765,0.2604174472684164,0.26164061097995983,0.40433898977214433,0.4733018002625027,0.5355790881858571,0.10733884266718796,0.3736134744735722,10.0,left
0.49609033402942515,0.8022593352752541,0.6946261418243456,0.5438262794472415,0.4171976582462733,0.3283558757796712,0.12072047652069884,0.3252341804239265,0.3636367474899629,0.41388361064745993,0.45332363085008787,0.551476587659689,0.10570783816663809,0.3752770939860568,11.0,left
0.35307422088644813,0.7892213983050844,0.6436780453234903,0.5266853807556977,0.4246288449720197,0.49067215217287696,0.21801808911410347,0.36805448414214226,0.4146327045484455,0.4151848118834778,0.40828178889080746,0.5147615519233231,0.08954799125570556,0.2954550252711847,12.0,left
0.48491560440810133,0.8270309189616949,0.6561047854722233,0.5695368856473753,0.4692159653265193,0.5988758975232074,0.30000068623347076,0.48611227436050797,0.5654101527454216,0.44728854447225075,0.4202685521948766,0.5548829887528193,0.09518154912395538,0.29379140575870366,13.0,left
0.8860356306207819,0.8470223119701696,0.7402926075509519,0.6217370274865655,0.4840742956945121,0.5839541832313984,0.33243208004227043,0.5601860219084642,0.6585392629815843,0.472885444721836,0.42680666095768593,0.5840269628971857,0.10644922951477476,0.3364733799766064,14.0,left
0.9899444455078736,0.8357239804023724,0.7679407141679544,0.6268022943552101,0.4575375198104865,0.4608216180117495,0.2423433500545542,0.45949174582862895,0.4889130503624912,0.44034715222806753,0.3904825279212112,0.527630338448942,0.09725721903710305,0.32150713794129615,15.0,left
0.6782137454282946,0.8087791313559318,0.6949361300104826,0.5944685624079789,0.4405525277353419,0.4832041894494665,0.17477508698026867,0.3750016530385665,0.33259371074457533,0.39088993902934277,0.34071902595174386,0.4678273129072732,0.08183848114720593,0.26829242546457266,16.0,left
0.4335186568199987,0.7818342823091537,0.6383975977098952,0.5668098907719887,0.45222895170920907,0.5223843478328192,0.18648737673566274,0.41435278041021206,0.40133216513768133,0.39262487401058976,0.31601850481225036,0.4753983744992709,0.080652424386356,0.22228426781729738,17.0,left
0.4491615761223571,0.7818342823091537,0.650513166511594,0.5671986136541172,0.5042452372481137,0.3115653944130017,0.12702696211322717,0.39352008992510434,0.42683119926561375,0.40997835462087906,0.33345392265757745,0.49545765135636266,0.08747232134255789,0.19235072815021326,18.0,left
0.45028075125154743,0.7557584083684752,0.6644922139132863,0.5703158150866017,0.5541409257038907,0.29104448447264275,0.076576792956498,0.23726829913393033,0.2827061319709685,0.36616050627054975,0.3254625165492335,0.4583649274750794,0.07916992401729939,0.1335920247600626,19.0,left
