EventId,ID_Chunk,AF3,F7,F3,F5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
33025,1.0,-7.913447778047691,-7.78299672188424,-8.111283950541663,-8.133938840570131,-8.030048485377954,-8.364022085816757,-8.631498293148507,-7.918178427845883,-8.055475690158849,-8.468131743138562,-9.09145414150733,-10.146158553970551,-8.519440553489003,-8.162165419423122
33025,2.0,-0.5903220242336076,-0.47960008809940113,-0.572928111977927,-0.36915330367991483,-0.6749796587329637,-0.6419269162688575,-0.7685168835345175,-1.115552743197484,-0.9931478107802181,-0.7040281931745467,-0.8889254183905377,0.4169945075202093,-0.7262873491643167,-0.9406452671209586
33025,3.0,-0.2842022177349377,-0.18327499569906847,-0.3033973661690359,-0.17406877355137773,-0.2562391466917817,0.13378486565541303,0.3325397417394651,0.1597595497317399,0.22222361235488375,0.125272826284907,0.21881241022341857,-0.2900932038284618,-0.11849367646966602,-0.2871133835895523
33025,4.0,0.47192542374347246,0.20632712058466396,0.3300735218211912,0.1370110422948323,0.008173953358373343,-0.04917142562801624,-0.07183050594311924,0.45122069544694776,0.39665453628018366,0.2353633890554101,0.504707960517373,0.4270861884352426,0.5959853139350724,0.7340648004973311
33025,5.0,0.07983109578537162,0.06694454584702747,0.253780341078242,0.16233616415209973,0.21663290204124452,-0.04221199572924217,-0.31091736351638755,0.14130065538624503,0.3679077132415989,0.4881582885385267,0.36666757204389233,0.9676849249828536,0.24161222513369474,0.2812512854508795
33025,6.0,-0.3817690751427554,-0.11583542097014377,-0.21803570640652659,-0.1720981674340507,-0.04035286231314261,0.060280296798356225,0.0411636948009968,-0.1341900889155987,-0.39134870211314965,-0.35961607866009615,-0.4429683845624317,-0.8697899023097437,-0.30183758304954766,-0.40995355586455506
33025,7.0,0.1718366589083704,0.0018174546549327708,0.047202647131201925,-0.005366860469616874,0.1724903464810401,0.09266122047805858,-0.010855528851213325,-0.40967396235084896,-0.13544033709612435,-0.21498980538995438,0.04055288489166786,-0.025795418315988528,-0.2863239387626977,-0.43696616799101884
33025,8.0,-0.07045555649264301,-0.10616162513178828,-0.37638847409240883,0.05448238088202029,0.21943266885649404,-0.017176578766863848,0.02226264073024664,-0.5949764522228858,-0.5857969416553925,-0.2349266340331222,-0.4121721629838877,-0.527650844531522,-0.07917577590795366,-0.2170544530510532
33025,9.0,0.06481109443421218,-0.009346649188318512,0.08035627839740567,0.02414513346150704,-0.2336022516087617,0.06644510392927483,0.2505204205818776,0.5126551825189773,0.2527639558184762,0.11950528950233741,0.034153110352189486,0.3864986856175405,0.21480413677037236,0.652504770068234
33025,10.0,0.07612117489828396,-0.053689415631775095,-0.06120221082933508,-0.2453573135397531,-0.23552329363739144,-0.2962033701010278,-0.03197927118221022,-0.06160173588822726,-0.31883071944555175,-0.14894204484141582,-0.2743584596304842,0.026621135960258613,-0.32774254838078587,-0.37175740314610106
33025,11.0,0.15048875282364713,0.09091350464865217,0.6296436251157501,0.12041164192435823,-0.09071052885004903,0.18571572849410428,0.030414576202509862,0.5159410959573546,0.9259394409256088,0.8574023374389789,1.636555931637122,0.7882797793596827,1.163665637261516,0.8977811522997959
33025,23.0,-0.10694614056219942,-0.036223349721811626,-0.19782793686555644,-0.020525922204222002,0.22590879680185028,0.1703788134997679,-0.07408715563734747,-0.12144946281106206,-0.36739992760149676,-0.14622693745401527,0.13700623347535412,-0.02028154941572513,0.09307891249575473,-0.11665655274964681
33025,24.0,0.044140515650812784,-0.02078769875415931,-0.029338594929573247,-0.14692555583485367,-0.1913137709345505,-0.14960929439235793,0.037334609984537526,0.4347732945014924,0.30699849154636905,0.06876874983595149,-0.08330663861423782,0.17760605574652288,-0.07269387135323058,0.1640827337535269
33025,25.0,-0.3287186713204795,-0.0009666939347376946,-0.07236177166388913,-0.15362834499944933,0.06278552436087503,0.17504499586384759,-0.008133798949810256,-0.0790362040986774,0.23834954581179746,-0.06742940194055125,-0.32638574351695926,-1.477302896630893,-0.1235066186845084,-0.6023409072575707
33025,26.0,0.3141696010058337,0.18111449525947965,0.36374507654620913,0.43016870354035186,0.015555536444858298,-0.16632764524174348,-0.15410851684571103,-0.487642985336747,-0.5242362238477765,-0.060769483139395675,0.1588360388959722,1.1251024942791243,0.023333725771345737,0.5321915973230733
33025,27.0,-0.33051055274082763,-0.12518765209970173,-0.2294397031520936,-0.13134292712828533,0.017872434399861525,0.027965679371917407,-0.18675267950157926,-0.07848086847606295,-0.03287308143681722,0.052524938979983116,-0.0076103282476691625,-0.17236941249720017,0.07852531078981695,-0.11909762338988328
33025,28.0,-0.2340618554087479,-0.5084946334804838,-0.4022703378812045,-0.5741560757346065,-0.03690192977130913,-0.027378650132013682,-0.18968810458778051,-0.5541147105780775,-1.0456954542663954,-0.7566637199022583,-0.9127373816025068,-0.7489328320113935,-0.7597643339406064,-0.7294240660556324
33025,29.0,0.5246113837813895,0.79909945343281,0.5180395261334132,0.7243041318333221,0.05257170644312392,0.2420750035528414,0.6751296589156559,1.1395176733875365,1.3604905882200908,0.8176835137148166,0.7801126558649378,0.5174937948161458,0.6566517092883162,0.8841553594226732
33025,30.0,-0.36120541504386194,-0.20271785982903623,-0.5678672043080213,-0.5452688035035607,-0.06392171068556385,-0.19031835335224656,-0.33763288091199417,-0.8520115614010546,-0.43173333295861926,-0.16616017509814895,-0.1927315535434282,-0.33660308162245745,-0.3389011716972701,-0.5755794814767494
33025,31.0,0.10634225306910094,-0.006441258385663673,0.2168284830144498,0.29889742584526147,0.23014747069392705,0.23378260844984933,0.14188382857812343,0.8596442579004098,0.904833205344826,0.3005314689068994,0.2654614853854542,0.509830486947656,0.2884082964764314,0.41160697069356056
33025,32.0,0.44334867062847927,-0.00030921006606421386,0.41666071840927277,-0.09367035871806761,-0.5557324898835159,-0.04885328705736036,0.15899574319923948,-0.6933283721944599,-0.9745928645165698,-0.7280217713739114,-0.43904503459342203,-0.0037234202437237407,-0.31158337235518063,-0.17226276265744733
33025,33.0,-0.9529491326061071,-0.3693900710204271,-0.8525563394950717,0.004390680336530498,0.6276399787846495,-0.09851045661975379,-0.4257188492826179,-0.40934522549526314,-0.42222724553518126,-0.2539132749221617,-0.5249724739461418,-2.698794649328007,-0.6105959926816199,-0.9614775315082318
33025,45.0,-0.21438774728066612,0.41163830974643956,0.2812772130821366,0.48640936796586187,0.805008640575815,0.47079252696077134,-0.11908166849532442,-0.3339707449073397,-0.48099641841617125,-0.32402981848291956,-0.4920546820568612,-0.6089274149168356,-0.47508988807474095,-0.5497680309680746
33025,46.0,-0.08282902655308133,0.08117279688082624,-0.2655309228944507,0.31016148639269536,-0.18500253182324888,-0.4292838108882102,-0.5030265336753983,-0.10229582883148858,-0.06159991397251341,-0.21409954767764372,-0.570561355520693,-0.9512431195282649,-0.3476447841880561,-0.3937635425497992
33025,47.0,0.6627841522903566,0.3651685536107214,0.9996075247694831,0.09345628900027725,-0.07778298641362236,0.2776507972689024,0.5434647796237835,0.5143295393556895,0.671276038412314,0.5225953885361752,1.3180785983580745,1.3853820605344902,0.904426248399151,1.2772573695434293
33025,48.0,-0.4113404557648308,-0.3771246706643132,-0.616445352467589,-0.29895784858140706,0.18048864269344866,0.11302445689800766,-0.21593785452533876,-0.3269180184281937,-0.2181636531479545,-0.1782125043906988,-0.5524504720840326,-0.043955417819506515,-0.31724881211584277,-0.5780980056417357
33025,49.0,0.0540451089827636,0.2284725056114958,0.20718274276083504,0.2560542107977204,0.19972078423138973,0.09224472388208582,0.2769286555252308,0.4473065295481762,0.3665051454971704,0.3164286977834414,0.36169281102061834,-0.16498672309006812,0.32579948317700635,0.148675514697596
33025,50.0,-0.3271574570104847,-0.5014917041420999,-0.23026493586578134,-0.5397587680937557,-0.15003365306240557,0.2002902495019354,-0.052696535646865605,-0.3686145399822376,-0.34649676482798775,-0.13123609262731195,0.04414214420608431,-0.3881523176578261,-0.33633152722063686,-0.5033466210615849
33025,51.0,-0.04264332310398222,0.19278941926104043,-0.04844630694087071,0.2656851268002307,-0.09241743783758416,-0.2935737738221236,-0.2195205126198725,-0.07735857263521284,-0.11534741945296201,-0.37690044826907343,-0.3637476228463443,0.3368738548657979,-0.012380171193031586,0.06668199007269093
33025,52.0,-0.037934600947838515,-0.21892039595510626,-0.2409931878278475,-0.4045972866318239,-0.0919007791808113,-0.03715760729184758,0.10104484485867449,-0.30789438475477526,-0.39072992623394365,-0.1717486243049673,-0.19543516682487372,-0.14915640482177395,-0.05188638044873528,0.11422446335351477
33025,53.0,-0.09205508594411782,0.014666595272574856,-0.20320555287303632,0.37938627531549907,0.24011767037440457,0.14483260588928282,-0.023480631424007026,-0.29098165013717114,-0.13775623165711126,-0.06591261953943262,-0.3665941727936728,-0.5126908812578508,-0.43695791208328494,-0.6602049062138149
33025,54.0,0.3064530373343195,0.056398185575300186,0.5361306112316901,-0.018856804432802132,-0.1355744885722392,-0.25215510465669944,-0.33668090947062135,0.09357816804807273,0.31931504798675947,0.2381378790681592,0.8447207210296717,0.6582775044032694,0.44299236655106755,0.651375502935343
33025,55.0,-0.2504992161506214,-0.15002334521238841,-0.3484090166351289,-0.2794077495241737,-0.009344068216211572,-0.17897760431175697,-0.0299401223648483,0.31920929885250854,-0.03574771709316688,0.1296406125191884,-0.4203564876397569,-0.7045994389032013,-0.2973959903322533,-0.1864539322715094
33025,67.0,-0.24001078921262708,-0.25868629963241885,-0.3096902496656373,0.1640509808413615,0.3641977900126103,0.22977624476879788,-0.6842097860408631,-1.4026597804257572,-1.655610755291832,-1.0165347036178383,-1.2755932911699546,-1.1501022438297595,-1.0842282445160851,-0.8875705014528914
33025,68.0,0.09397416759022237,-0.1193423403398195,0.28258574106187284,-0.08814416858495289,0.026007157727516272,-0.4640098199256957,0.1503650401042509,0.3809186178299253,0.9551098792727588,-0.06996759869291358,0.46889591128760566,0.6029570558660127,0.3282850974176039,0.20595997643198283
33025,69.0,0.04896605177861568,0.2760535563844053,-0.2280658968925411,-0.12113680010929828,-0.44042295649489205,0.24173531516636393,0.5476622343880604,0.49081529621867803,0.4044472990147834,0.8116126764563676,0.30969523091393913,0.2413617830883239,0.1605064508928713,0.4662140927660312
33025,70.0,0.17465956183440445,0.14595951731114098,0.22652153791682839,0.29314240307758466,0.08986682933019896,-0.21683905801499126,-0.4370083518061718,0.12595451816943593,-0.06843178490680213,0.09252480919137707,0.29773272060519096,-0.8109308979773773,0.39016646281048084,0.11352486625174407
