AF3,F7,F3,F5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
0.6283179774891511,0.6681569500358467,0.468372902749896,0.6762265751141087,0.6574486755539191,0.6387850675897186,0.6553183719403762,0.6170257749366773,0.6262710983879898,0.6386854669559942,0.5686560605698674,0.5225859353685818,0.6205669296933521,0.6328282316894607
0.6292225667191457,0.6299338466525664,0.46367723221412493,0.6626483999079392,0.6541154316532759,0.6385231812995446,0.6613952107907219,0.6322614513168415,0.6480299273670099,0.658429482432169,0.5712369961901537,0.5912561471846866,0.6202999270667862,0.5917792303312555
0.6398175917285045,0.6542070281864804,0.47021600611130926,0.6736229028003697,0.6960644327700714,0.6587749639350525,0.6758258961040595,0.6433288207615907,0.6639016194826141,0.6693858704853826,0.5870050585797894,0.6410045057091798,0.6176606784392784,0.614549888119783
0.6543822914178004,0.6348600025031121,0.4837893773827009,0.6578832609175926,0.6265356181897631,0.6350632604601945,0.6838321543666339,0.685852827048771,0.6797329174004387,0.6723887282693485,0.5768803177499898,0.5423181798417238,0.6403920129668911,0.671777521583681
0.6273255163435107,0.6602500758863267,0.46235019511165276,0.6740298372276573,0.6865319614553949,0.6504583213318359,0.6585173917825694,0.589548518413714,0.611810623663118,0.6360811996605819,0.569210090604999,0.5890886397959728,0.62575640097946,0.5990712284475183
0.6182600219069139,0.628303823283247,0.46427809314232,0.6731886426355425,0.7157867786137554,0.6569760046614547,0.6668277175357666,0.6377674396819096,0.6513868712195792,0.6599753470855231,0.5748224789806198,0.5502050151571046,0.6049837015880442,0.5853560789392958
0.670332287027117,0.6450921134890201,0.4810178368087675,0.6608457970829645,0.6374732063892621,0.6504706701008,0.7007024730023036,0.714837351703733,0.7237240934568857,0.7014134259864447,0.5909193480294604,0.6321506282669462,0.6507621694767761,0.6813326234373471
0.6258716891976908,0.6631923790066147,0.4704015271402519,0.6694876132977833,0.6601122011202284,0.6134344034670288,0.602353247746079,0.5764709119596645,0.6159503047843957,0.6384619138578961,0.5658350476942726,0.600422064188166,0.5998554247409011,0.5930915399853334
0.6336340026895476,0.6350204754242319,0.4676849387902265,0.6701745097484664,0.6739751257861786,0.684262880182508,0.726229240672517,0.6266625941883815,0.5947895550058647,0.6272999176009774,0.5774203593724097,0.5632885122922295,0.6430598463378191,0.6123890761036784
0.6443571570805531,0.6479510232582454,0.4707795265539042,0.6650686317446166,0.6964677589094327,0.6369980731414858,0.6654532643739984,0.6936013537875088,0.7326536024712862,0.7077533775358964,0.5687831003640988,0.5505119790167771,0.6261658042265351,0.6413908022590253
0.6398182987419344,0.6395846283253483,0.4726080741311885,0.6674632880670328,0.6458318846287673,0.658053169896118,0.6780151139280133,0.6497825991485934,0.6605453798860299,0.6592683091578875,0.5983992664828607,0.6416006933404932,0.6376893210041981,0.6457349716321388
0.6365210142229343,0.6597715096053466,0.4782187028948181,0.6819630027812222,0.6965486605571614,0.6254965351383757,0.635911585107019,0.5793146596723722,0.594475880846412,0.6207530466897838,0.5611748740965284,0.5308065789426615,0.593516738349876,0.5778463488545851
0.6269110255267094,0.6181512477924767,0.4556004803672735,0.6431787634062194,0.6181181727610496,0.6476457544061737,0.686033307018006,0.6980595722726325,0.7142457669443796,0.7321183351030617,0.6063162743383853,0.6295047630342698,0.6943167274253207,0.6535377244641691
0.6421536166246196,0.6689629255572086,0.47313237878458303,0.6808369743226111,0.713530367386041,0.6714288142123802,0.6799314776485392,0.5783420805075015,0.5829313467849465,0.5601349891497819,0.5022847369945803,0.5511653268129375,0.5172873429725661,0.5628851580594078
0.6669361075732683,0.6527458058242076,0.4861441623929912,0.672962842141589,0.6516521779511784,0.6283440221160784,0.6849091029010507,0.7094911205598821,0.692236449376371,0.706532396396491,0.631852999105941,0.6153062739691629,0.6841661643788017,0.6896469046470965
0.6060834709856892,0.6248920195739712,0.45082853686667035,0.6527843366179067,0.671326624064198,0.6432506052650684,0.6193634987302171,0.608261815455706,0.69322937596589,0.7189219162415725,0.6002322867106581,0.5346008800891765,0.666814372146486,0.6157181489068022
0.6300779190728741,0.6430912342629991,0.47806970414898187,0.6749691175633565,0.6789851461287426,0.6592496180709841,0.6967474134118113,0.6209866953770646,0.5871857195238062,0.5721134893036337,0.5269657106924472,0.5971854774572132,0.5565639842320632,0.5725128309812362
0.6693331635695715,0.656738370780857,0.4817680740933544,0.6743555601323691,0.653150668912918,0.6481188099590206,0.704873600013979,0.7025015535404681,0.706650473330378,0.7003599857426737,0.5835740333559515,0.6124819592410831,0.6461077085901701,0.6582595903609046
0.6330892942567363,0.6607537805192248,0.4618605585581449,0.6669393660616757,0.696640279370997,0.6480997104542835,0.6304268954041923,0.5822660068694069,0.6262959241178964,0.6672886666483584,0.5985687321081697,0.600681104280179,0.6460201810695747,0.648689086609195
0.6208754048926911,0.6306823961101878,0.46487530876608657,0.6655453215738116,0.6674021245334489,0.637971294746031,0.6879468511124808,0.6763593262396486,0.6752757500467412,0.6578885420796067,0.569580719106031,0.5337010224745349,0.6108175753409663,0.5743191017958744
0.658384358641771,0.6384174518824927,0.4844094792780042,0.6644908080752987,0.6667577902796801,0.6559052673653123,0.6630352565339689,0.6315622988520473,0.6330045277592367,0.6460488632312736,0.5691523742898373,0.6015737704500312,0.6310215595238039,0.6499678353242188
0.6252783924626983,0.6416352622695065,0.46736183638998274,0.6672792016454776,0.6574860502054616,0.6540296487042084,0.6765255393895773,0.6665682663939354,0.7028774124968507,0.6971331296121321,0.5994971740515953,0.6093598098060387,0.6459109383786514,0.6312134020929511
0.6385920733060528,0.658913267228242,0.46083824155220204,0.6738197933378169,0.7022045159091033,0.6357879990708112,0.6560270364816672,0.5838812368455066,0.5670654354042887,0.6007060527877504,0.539297665431214,0.5444638657302103,0.5704537796073956,0.5754342173121294
0.6455323225280938,0.6417909741624235,0.47732495843983713,0.664805280010572,0.6435664201659865,0.6547534688404079,0.6840037670023589,0.6779328452621118,0.7038294983512351,0.6825316878266091,0.5924519382091074,0.6080135245559352,0.6540553880000334,0.654574607919759
0.641992260139129,0.6425241854895588,0.47802866525038046,0.6671448768930783,0.6693892213519591,0.6445419141311326,0.6859974320755295,0.6763971145042501,0.6977281250161005,0.6964753438613202,0.5858420686677256,0.5678810997811145,0.6364650918178363,0.6361894984813119
0.6084762449385387,0.6353689584067778,0.4497808549918476,0.6597727681059407,0.6766307150911535,0.6400443565707187,0.6335552835795728,0.5773569332905464,0.5830899090730965,0.6103660234746029,0.5597915506300938,0.5732605612991377,0.5980495433963725,0.5740025835360482
0.6599812996755647,0.6559251806409976,0.48769607542593335,0.6813672154216535,0.6769873733279931,0.6495248891727906,0.6850419272033237,0.6581286870381771,0.6722441671867312,0.6959048323868134,0.600545604866154,0.6291734496365939,0.6590062276410251,0.6695129317911793
0.6623092564069817,0.6643302142099059,0.4770920370858753,0.6662649923490963,0.672918830730782,0.6689182756510794,0.700085108661719,0.6925123257512071,0.6865331175842839,0.6560371325193922,0.5689771258173683,0.5773261888672773,0.6264817249973283,0.6380656538762324
0.5954391269492461,0.6083388205908541,0.45111972422518126,0.652034893159404,0.6535022095820262,0.6151583954974817,0.6273931080300799,0.5728962114178436,0.6310527928160138,0.64765430029786,0.5580540269516361,0.5362653776915606,0.5888030264427817,0.5596807642186149
0.6585668052959824,0.670662085819636,0.48093383589927297,0.6885671932013188,0.6781190500147923,0.6689687373071883,0.6876165798208099,0.6673773200573583,0.6483268734576333,0.6546458197177736,0.5880768404988971,0.609117865818679,0.6461737319375032,0.6547708244316174
0.6427278576507228,0.64475220488709,0.47657642829134284,0.6631909403420223,0.6780442035266164,0.6530803809779021,0.6957579057035718,0.6640904687757205,0.6830738374373728,0.6983105556826815,0.5924688483103283,0.6282491752155659,0.6397885837163383,0.637725126594334
0.6453388984103027,0.6596836748280559,0.4688739321872725,0.6684293117605118,0.6915857546501522,0.6460488563353992,0.6442177284323302,0.6346188362613614,0.653763739397017,0.6473697992720914,0.5626880520730559,0.5387026918592503,0.6076468019330175,0.6090195804024149
0.6146199864157347,0.596396017465054,0.45925723293436843,0.6579513303072503,0.6083698962822168,0.608902186375707,0.6419815932781391,0.5956442926769643,0.6043655833699106,0.6204236034769323,0.5690856442790858,0.5508439826733486,0.6223986437580525,0.6059882508990584
0.6388574543496024,0.6893733751252596,0.4858560850847379,0.6834934479489023,0.7226195407448114,0.6819551539546369,0.7182090036741747,0.6763253460301386,0.6738803571130718,0.6725148552838045,0.5786053983538789,0.6390282423473576,0.6309785197735152,0.6357756119603337
0.6607052152759773,0.6278265712556631,0.46184221444047907,0.6494147573284141,0.6615667544657945,0.6622986783503657,0.6749733634446153,0.6612703038179308,0.6845285159187432,0.6972832078908766,0.5911458853182802,0.5732132124193148,0.6292617782955056,0.6340574066155225
0.6316693024949255,0.6511657488294407,0.4778966607112738,0.6814631580849544,0.6733506787107064,0.6265223895199157,0.654997365788138,0.6351255628075996,0.6575175368277059,0.6500498499794258,0.5703810857775671,0.6011208835366402,0.6378918162482133,0.6223343953872386
0.6259708696261886,0.6460204077445229,0.46573439146630635,0.6665073237810045,0.6433750903984143,0.6242951753471432,0.6452848673576421,0.6048178676159274,0.6110000179292089,0.6380392404063143,0.5792912108539787,0.5708593287218997,0.6098387084383469,0.6150049800828146
0.6485487236408094,0.6510096568105972,0.47417275241383317,0.6738738946000918,0.6898287017849414,0.6743349697227509,0.6923838533789546,0.676168143349462,0.679166710736273,0.6821623006180084,0.5728206121841004,0.5291585634476962,0.6296653759758798,0.6333367248917923
0.6328295128950054,0.6264889571530182,0.4647482784350429,0.6528604193764158,0.7014272001325292,0.6760892940518497,0.7002886477733427,0.636534101277957,0.6599319462601838,0.6476938513161217,0.560403276309177,0.6540076053610657,0.6086878950372706,0.5907728110370205
0.6368625706128552,0.6661373797537298,0.48338881910705456,0.6825308729641402,0.6193234388238151,0.5967764880238438,0.617076984689064,0.632992832475031,0.6736520958840803,0.6878526030768026,0.6114405310428728,0.5842387634762426,0.6696770749519001,0.6418817397765215
0.6422709074817654,0.6124200706521032,0.4585995738631406,0.648614824746755,0.6725886109644758,0.6512074594613056,0.6825707330955522,0.6225948190042581,0.5897577010214187,0.612484815673834,0.5495017626993424,0.5291680760085126,0.5781409237436395,0.618405115946883
0.6320750760321648,0.6755092564606553,0.467378462351848,0.6757808676870539,0.6946856005794272,0.6728605407550586,0.7010274595335981,0.6863035411029267,0.7007938776114603,0.6847800633019262,0.5768043341214374,0.6046319800472127,0.6388398203629381,0.6384041399167616
0.6548505730929197,0.6457485363756882,0.48659659482971807,0.6835820629227879,0.6995036517766945,0.6644097034528826,0.6709313514840952,0.6498167215042271,0.7028214044836989,0.7065313105532011,0.6023431118707452,0.6449669440581273,0.6594466119225676,0.6259812118932577
0.6132066872575912,0.6301940352238231,0.4586980520263453,0.6499544450675017,0.5998711145286735,0.5942818900993425,0.6047326229461156,0.5532894943766721,0.5393587189933169,0.5701448842077934,0.5377398373815223,0.4743707144150261,0.5633500025646189,0.5634143996425375
0.6580932844688009,0.6506952370573736,0.47159659143705196,0.669798201010169,0.7140058981710565,0.6792697295249766,0.7417748126617398,0.7325246388182831,0.7325623476604174,0.7284235426467407,0.6093662190295317,0.6719480533860405,0.6898568526357954,0.6866746651079009
0.6377608123173245,0.6606974810134754,0.47676638644813285,0.679898980290666,0.6889746939119008,0.6484657098779726,0.6527592272536455,0.6171541451227547,0.6537131284970652,0.6504496377199642,0.5668734633253933,0.5708313774116313,0.5924058453799761,0.6090570106697346
0.6252760426993378,0.6178140944852789,0.462878967535793,0.6446657092819237,0.6228415484756777,0.6380263083750273,0.6538371944379897,0.6197076870309892,0.6359844456738035,0.6420478401882701,0.573008262391568,0.5120367513413338,0.6281379327545263,0.6031734180543014
0.6460125374118046,0.6755157174950288,0.47709733072773036,0.6916124160989101,0.6874218446817837,0.6590493476969573,0.6911734170358677,0.6503030931670346,0.634484005161409,0.6505419544789562,0.5712493372228155,0.6288704399844594,0.6055858440187083,0.6245779134573013
0.6344190813752772,0.6248378804802487,0.4672069002856326,0.6617986536661598,0.6940306172197913,0.6293455277290759,0.6510723363938492,0.6654902416430338,0.6946950798190508,0.6904701070660392,0.5849157607738203,0.6702788720079793,0.6518039412883696,0.636494457340188
0.6520780119313461,0.6263025627228508,0.47498952901839636,0.6560482826946438,0.6250937135223974,0.6501994731860277,0.6817013067564509,0.6359785039873167,0.6665783860027293,0.6748359410056193,0.593224781924444,0.5192213606193916,0.6548009888729825,0.6402779681206507
0.6243761943663558,0.7073073966612604,0.46736900362400696,0.68179059706709,0.7245515314332224,0.6649440357984004,0.6723310803150044,0.588219754377825,0.5762477368414747,0.5985511314219839,0.5411597223404933,0.5003044403942064,0.5561351938728119,0.5773549345775314
0.6344484006362753,0.5971932052123037,0.46746334552060875,0.6585505486768445,0.6329138030927729,0.6365611191043745,0.6519760026538269,0.6840982422255814,0.7085435169762989,0.6965708425909206,0.5934907138329432,0.6715764070117978,0.6524213964553596,0.6309565277412448
0.66073008800552,0.6424043850028957,0.4913998473760483,0.6861837648455953,0.6786277161683659,0.6472679526064865,0.6963781049094881,0.6733244090171483,0.6750062234487495,0.6812308182551264,0.5807441373868132,0.6295970462881663,0.6641879456088906,0.6706012155810215
0.624625484462561,0.6339078990507611,0.43823349952912716,0.6472621259133969,0.6778504047434628,0.6425453104969723,0.7197358287629227,0.5865347309529207,0.6239551372534519,0.652845422308848,0.5910365140613912,0.46109113606566204,0.6242579543937048,0.524543431680202
0.619361551935843,0.716926799062516,0.4950827111743022,0.6745305653633722,0.6615050366761065,0.648183450768673,0.5014647160157565,0.6439214839917754,0.6304684822522686,0.6142259827183314,0.5332384967679141,0.6411671668305329,0.5445019966790909,0.7345066066744657
0.6632475005023921,0.5759775219820259,0.4542568664683878,0.6471725836757949,0.6625762923344402,0.666192181476585,0.8308447395587345,0.701790668424074,0.7063025450975392,0.713194005264384,0.6225156839429321,0.6110790461411794,0.7115433997450706,0.5948289136385786
0.6520763145032107,0.6735073139391994,0.4916882865521621,0.7152224332307422,0.689539819569414,0.6297833345141893,0.665520341134609,0.597956394472861,0.6450739091664202,0.6665860960161296,0.5757157105800429,0.5825072810243366,0.6302545220522621,0.5928233286370258
0.5988115409954143,0.6296271262163782,0.4601464506694524,0.6413931132582702,0.6497566350889035,0.6461967854976929,0.5948481033082311,0.6392104185925183,0.6337092136571268,0.6094355048858169,0.5285727207280257,0.5530270353633454,0.5432533988375201,0.5990927300460286
0.6532126477655217,0.6543074235756754,0.4590002713963096,0.6614061030087597,0.7037093964491576,0.6615165265413118,0.6838845474337998,0.63918159805895,0.6438945199288826,0.6734193613793932,0.5963265037120377,0.5828789745284148,0.6588870863324356,0.6686017352697567
0.6456504278589912,0.6500541359406551,0.4877962345083467,0.6703930817569407,0.6552427087076821,0.6362990932014257,0.7133129463966454,0.6632437341658902,0.6863646019857795,0.6871555073247999,0.6011653546885568,0.5958141707637405,0.6476245857395064,0.6117206169884729
0.6248099362762579,0.6462435172247335,0.46676324345622056,0.6721811941175576,0.653262356973721,0.6494622444999845,0.637377989911336,0.6129536233731723,0.6427794620350047,0.6507446154840459,0.5619190264771751,0.6086245341008681,0.630023528823668,0.609404527798606
0.6522690604438287,0.6306858457951479,0.4825541611385644,0.6782880247552989,0.6850978853601154,0.6066770078893382,0.6002059650877007,0.631755496747044,0.7436807067452833,0.7454555292240569,0.5726299838631609,0.6450973454175799,0.6333458486480477,0.6437190393954227
0.644471754963065,0.6250005880900229,0.47071434861231176,0.6565413149742083,0.6969302364569023,0.6568579097109836,0.6630356759085142,0.6397949138769802,0.5979468912785271,0.6218970382888988,0.5817509058244908,0.5356995354262045,0.621446495361323,0.596533524338963
0.6638258191442115,0.7109049406265422,0.48722308153144583,0.6981144645806101,0.6797417490307159,0.62397568267651,0.6354155813721327,0.6167321057476313,0.6314151054843584,0.6762035976123372,0.602933120606599,0.6437151017752547,0.6668587638546625,0.6858942353267533
0.5931171034749149,0.6012098498443779,0.44709616211013437,0.6436788833397228,0.6476810932823641,0.6879121179316412,0.7435191393107994,0.6938554123479689,0.7727370451595139,0.7109434178874869,0.5470962267044892,0.5634423315339067,0.5754755668431183,0.5650142266393537
0.6777086998711735,0.6566051543583933,0.486308191604473,0.6814105350210693,0.6872619784482205,0.6211202666605289,0.6283438944165474,0.63053042306809,0.5587521709446548,0.5999589852227478,0.5888151157705536,0.5740849112786343,0.6585757785902885,0.652022596299342
0.636799616959837,0.6428377866973386,0.4688526232237876,0.6663273932084408,0.659606584937949,0.6428496133037117,0.6689833021705851,0.6005321509069202,0.6389206802053256,0.6720046020318208,0.5835749775405289,0.5829829551798265,0.620660455991139,0.6307971803035178
0.6093875809525744,0.6262078423455378,0.4657676195813339,0.6510451108315332,0.6777606937748626,0.6754746381752036,0.6831631205267912,0.6647668605961968,0.7061482047418783,0.665965634093723,0.5593748964734795,0.5821702081393821,0.6053314564270141,0.5756810497413146
0.6572448019913585,0.6892997007232733,0.4765897687821847,0.6890429465163588,0.6831113359525077,0.6163172363182965,0.6404962526646968,0.6353793970574715,0.624724111877268,0.6601036649084464,0.5869636071458721,0.6126304466812392,0.634233591753746,0.6527701617866761
0.6319704858393895,0.6009657737144081,0.4655817178209657,0.6528893449196046,0.636075263870554,0.6676720367817532,0.732331297871136,0.6900423898129407,0.7057779966545041,0.6856430737771014,0.5828910472764111,0.5292657791861562,0.6450465288178335,0.6379187223198854
0.6502929856424647,0.6652134948638773,0.47801136765946817,0.6785510305675222,0.7097786435045129,0.6572042463161997,0.6340843214101318,0.6012321010376903,0.6129352541524279,0.6293276874729811,0.5723998005166366,0.6625580277604536,0.6188942971365826,0.6269098293215447
0.625116680988368,0.6817288942423849,0.4657957068623145,0.6737951639833704,0.6575507525565142,0.5967531056282657,0.6249085865058286,0.5975010113930458,0.6267819901620395,0.6453402123888726,0.5593220549676937,0.5053592823279703,0.6046921595862386,0.5649764738702835
0.642396343159129,0.5976885862728201,0.46978026137696566,0.6551734685167513,0.6547296562564942,0.6997377738432575,0.7415610986976974,0.702767578413122,0.7000862776801801,0.6994940002278457,0.6004926471214563,0.633150107239592,0.6430010209848078,0.6560306875688893
0.6447257884008464,0.6374371447480447,0.4755353224274924,0.6681120716771631,0.6818524457468105,0.6346432741094876,0.6586956257132665,0.6692189961249754,0.6804126872495617,0.6578714431739909,0.5714399665860248,0.5678952207558732,0.6313833025675811,0.6637484859055013
0.632887874456042,0.7085324646659846,0.468946237473459,0.6841328778885418,0.6905292939231957,0.6377633775203757,0.6309420023107154,0.5498361277451589,0.5775312746564626,0.6410101267889025,0.5700660765074361,0.5878209203389794,0.6151387528217033,0.5685664738545744
0.6336339050571406,0.5887325049178337,0.47095914230965064,0.6565230672451836,0.6325200802819662,0.6526126904237642,0.6915603642693275,0.6893141012131815,0.6814043446908823,0.6641603987020983,0.5770757992347857,0.5721137203879845,0.6271140518728427,0.6334832964104018
0.6415518967152021,0.6402193365519117,0.4682976029647471,0.6568346702289691,0.6806742937723265,0.6453752084718428,0.6840386287877207,0.6613711313950422,0.6945253880296358,0.6726214623517419,0.5796165949040166,0.5963685802853245,0.6159286076164068,0.6238526287076588
0.6404899058435628,0.6866384505802025,0.4747883843166214,0.6840718019506121,0.7048596501576351,0.6476518560066266,0.66141220580497,0.6227947206947249,0.641484964744464,0.6685738430871148,0.5857067757575575,0.6043579280291498,0.6531556565205021,0.643467980690178
0.6447540841948245,0.629957635405844,0.4638539401313185,0.6643001071252509,0.6355478086867845,0.6479043981241126,0.6625154476028465,0.630926099637999,0.6033917510431928,0.6027864304033405,0.5446956025038543,0.507254709581768,0.5833198291101049,0.5831293831866095
0.6353633462095848,0.6291777894536559,0.48315610863254493,0.664682131202726,0.6657579482727686,0.6472058240029255,0.6828311353647745,0.6459563023125563,0.6887256471983366,0.7234514938276446,0.6138373406063369,0.6432754365274368,0.6749852252190093,0.664587442210123
0.6279323614613729,0.6700503869591121,0.4634330796851505,0.6733544241659382,0.6976379435263013,0.649603794903451,0.6612493871575645,0.6921125486831703,0.7263569528762256,0.6898200047034697,0.5811604368693736,0.6614467434933111,0.6274971268122498,0.628843611724644
0.6400237435811579,0.6181086772498099,0.46163512659660705,0.6575744353830597,0.6664215958839305,0.6525244775926003,0.6790059816752848,0.577750062195172,0.535651687128519,0.557174787671699,0.5272326007358796,0.4439847601257816,0.5617101547718618,0.5509283586255399
0.6554761550763306,0.6569702196733468,0.488665360022224,0.674339904075716,0.6280004573798939,0.6404986616350707,0.6888511466534856,0.6707545931883835,0.7241531227815751,0.7366413932593235,0.6263943965586616,0.6550288277712559,0.6817954304614054,0.6994785863558448
0.6279333253101473,0.6694463953121795,0.46787521438384855,0.6737553979758504,0.7247384643156083,0.6411626343174166,0.617749389549753,0.6556154124594983,0.6503901618494192,0.6684052208540128,0.5678914224778273,0.5828653622895378,0.6297973413806793,0.6215508855344932
0.6165437346602777,0.6098767617565617,0.45559733253098644,0.6570508112244887,0.6643792679441498,0.6565378036312698,0.684395384971899,0.5665841631340888,0.6017793966213842,0.6076149234057343,0.5585489557363978,0.5726693855583241,0.5887222359781696,0.5502174156888033
0.6664671452405309,0.6646196557971834,0.48125365440461343,0.6715370865176719,0.646244355659813,0.6535576485728669,0.7121159003017293,0.7240155492167224,0.6993829333972875,0.6735614900679858,0.5694979243150803,0.5764684655394497,0.6239009437038011,0.6638256247308272
