Time128Hz,Epoch,AF3,F7,F3,F5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,EventId,ID_Chunk
112.34375,449.0,9.72455407875212,18.082130621292634,24.05486804861478,18.394891716174982,3.867080776256671,-4.436914632302603,3.7101840504729324,11.231852674511202,6.266786724535834,1.6992098013633097,11.095694864159128,9.612618319640191,1.3040326944225171,14.135895557196292,33026,653.0
112.3515625,449.0,14.690148641188472,20.729315591303845,24.950805253626697,19.22558749161675,4.428424631331211,2.462186512465749,7.371446375716985,3.921797044828608,-2.0005696029090387,-6.513067076064672,8.051408667896027,22.87328317149783,-0.17784025300413475,20.495180997205154,33026,653.0
112.359375,449.0,14.1071681138135,16.570277841455322,21.60930309923124,16.504824434110873,5.236727142136175,7.319572606520211,5.248933644129153,-2.154468591871094,-2.8268080966156504,-5.02226250779529,6.889011892551451,27.979951191548267,3.492702036814478,22.200304844643682,33026,653.0
112.3671875,449.0,7.821453691566063,5.132657918269956,13.713722396497758,9.10342855057867,4.771667473910071,8.62996016692054,4.234872858584396,-4.606791806441123,-3.2934813799355993,-0.932450695214996,2.149375246196243,17.82855876870873,2.7819758757230773,11.762660177350355,33026,654.0
112.375,449.0,-0.6938902999156511,-7.588459920813875,2.328680546545172,-1.026985769424897,1.290656125708324,6.845212984171482,5.665449134283847,-3.6817165719305933,-7.407204331775347,-1.3535755030842864,-4.628443040603344,0.8871195535038368,-2.6952582253693436,-4.544048614535029,33026,654.0
112.3828125,449.0,-6.803685808938823,-14.365951525462535,-9.649103644896769,-9.539135776787248,-1.3647527170059135,3.5790226711710886,3.0054608688254945,-2.664638687787132,-9.757617319160431,-3.8855561928916984,-9.612979640874187,-14.038362430726067,-6.568990187577924,-15.743406959008581,33026,654.0
112.390625,449.0,-8.0934901557154,-13.412929210020607,-18.191459721821786,-13.571765762072715,-0.8425175539075269,-1.0776169525330488,-5.886510430265915,-4.445861254839102,-5.7601407385861165,-3.205401772075561,-12.020397372962037,-22.552923787251572,-6.478623853976785,-18.089108073204116,33026,654.0
112.3984375,449.0,-6.154011627315413,-7.992794782867378,-20.04765665283881,-13.433496637903175,-1.2801601887773586,-6.818692990159931,-12.989931610503461,-6.663818356471168,0.9506448001250902,0.7481584435072506,-10.498503435552166,-21.82317453789007,-4.801382869906078,-14.263736443987113,33026,655.0
112.40625,449.0,-4.948110738383164,-3.2262699437444695,-16.770829771104104,-10.995295744642192,-3.9802823152617037,-9.992683016136155,-10.956905547035518,-6.1895189753952735,2.4121164839547333,3.291056163197723,-5.171195402826655,-15.294871041638416,-4.015028413984254,-9.703808184744886,33026,655.0
112.4140625,449.0,-5.298844873033772,-0.8930838358155029,-12.043283848294124,-6.111866483801705,-4.49939753697096,-8.091834620371657,-3.5149029997413237,-4.375696637605046,-1.9610727410358493,1.9256086808138093,-0.8797252758901237,-9.596205082097171,-3.968349869359926,-8.29893970617573,33026,655.0
112.421875,449.0,-3.405376159031192,2.792643806386593,-4.464102099238204,2.3438676659074105,-1.5093263912910828,-3.4057753160480218,0.6400443429464815,-1.7134163459150642,-1.9672103257440483,0.19029174442422914,1.0567424114941417,-3.122108695507805,-1.376165251433818,-6.048215997561741,33026,655.0
112.4296875,449.0,1.9108880390539866,8.612764819061269,7.0850451356525355,10.434481658580708,1.6639305101167707,1.6079137750072192,0.6921714448827032,4.322607324108162,6.7890540538450495,1.7392428945730245,5.00991875839037,8.2755077565905,5.208594915994738,3.3897007789359037,33026,656.0
112.4375,449.0,5.377556930679802,9.121357192700657,13.294361365378933,10.823637749346304,2.684328070526064,6.134204798034219,2.97927002723128,11.048431039261047,12.482464433614439,3.5463079386309886,8.583426107902795,17.75458174921475,9.64580270709736,14.753485257394075,33026,656.0
112.4453125,449.0,3.1322929604153416,0.9431170083646379,5.4533487189518866,3.556141945992124,1.6019131999352254,8.019223127691248,8.194335286321262,11.086550677144274,6.208789655947712,0.8618614838146215,3.886559233226663,15.739459661456692,5.3232139324520915,15.626537896933996,33026,656.0
112.453125,449.0,-0.9935818926640252,-6.6168496663748755,-6.349920526796311,-2.345569842402,-0.6217937790810737,5.816394671859996,9.520490003195121,4.9376072614075355,-2.05326664324501,-3.722199377709998,-5.130104589957156,5.5627512482456325,-2.785581692999557,5.241482804099121,33026,656.0
112.4609375,449.0,-1.4432146346850487,-5.208354089286914,-5.598586992523082,-1.900442096411325,-2.2950393571111505,1.9132072451149469,5.819470613651248,1.7871290851929729,-0.4964236684189416,-3.3353351751251807,-5.790097393160764,-2.7026589730697026,-4.137904216059724,-4.130572552502414,33026,657.0
112.46875,449.0,1.9388045377826586,0.13452420165408796,3.9287940310255607,-1.026378109132395,-1.6543739339347923,-0.6964437099759522,4.298898895843777,4.6252730528956505,5.839385725492718,2.414042539811021,1.8780746600884726,-6.06407801882105,1.1545268980822243,-3.8313513621367434,33026,657.0
112.4765625,449.0,5.46869369575208,0.9583940354559672,6.135489780389406,-4.9440669634565495,0.4121111403820379,-1.966276415944165,6.277757293584983,5.455960942347986,5.558322428027367,6.472650983689704,5.891903864410423,-6.166219498662741,4.082399302889996,2.5131040441333994,33026,657.0
112.484375,449.0,5.805017129106645,-1.533528597526228,1.4353357660523756,-7.807321738458796,1.0757151423911324,-2.954100976604721,3.5553852133765105,-1.2371170436154415,-1.8801179818562161,4.278662121501554,3.1015694242234844,-2.9044068597377617,2.091146558120329,5.737175752176512,33026,657.0
112.4921875,449.0,2.071978293736052,-1.1338994834438836,2.287857945949227,-2.5948223094094516,1.0126298539207284,-3.364381109968278,-7.049541399567175,-10.061413440536995,-8.74365232867305,-0.9624389901427008,1.2943095830240452,1.1002511754467719,0.46062433098863664,1.4633848416369517,33026,658.0
112.5,450.0,-3.3061604999802796,2.3460377151370864,7.307027923395651,5.501635310748938,2.871251680460645,-2.672763371842308,-16.953990712629405,-13.481743746340968,-10.745783840781854,-4.180604879556867,2.7070958304265673,0.17213680233881234,0.44721924933239166,-5.97424024285219,33026,658.0
112.5078125,450.0,-6.724238220781231,3.727023881923742,5.939549575775047,6.558734917599452,3.8460178530703786,-1.345181699758001,-17.041134074125523,-11.381857327556489,-9.597076143890149,-4.899615935914895,1.5651483336438474,-3.6604672430052148,-1.679209425883542,-8.92428488403364,33026,658.0
112.515625,450.0,-6.811411860093472,1.0737100594163138,0.005636176549529637,1.7092181530653505,-0.09765892050933189,0.2350622237153317,-8.290407718470775,-7.886467643773145,-7.521348681463579,-5.275096334048484,-2.890644328239887,-1.133787133903013,-4.749066279766524,-5.210449005458827,33026,658.0
112.5234375,450.0,-4.361525657129576,-2.4386925797575856,-2.6831361725320875,-0.28300287463491713,-4.105068333446951,2.0865624746058558,1.4061852206141197,-3.562971459833264,-3.6539968275013877,-4.845576608168031,-4.261766541678938,7.73130337007747,-3.759022767009938,0.4778521105266833,33026,659.0
112.53125,450.0,-0.6759643260064792,-4.091393302275193,-4.585136477585678,1.6183328819976452,-1.2822854286798133,3.1617631820924146,6.773439807944101,3.1538612760088114,2.5539074378996247,-1.8020374702637554,-1.334589986756967,9.846053292326303,-0.16346604916380159,3.02356524929732,33026,659.0
112.5390625,450.0,2.370747995398787,-2.944818522858469,-9.34701503759787,1.3890158145466955,3.0653175345886723,1.4491266496800677,8.04356613066713,8.672519332758753,7.061354906709553,1.7471289601109277,-1.226733044332093,-1.472005333685047,-0.08620364690848703,1.5634950929152893,33026,659.0
112.546875,450.0,3.7328799706978373,2.354865571212784,-9.605341541393315,-0.6223845173983449,-0.5045560381997234,-2.3910685388046033,7.159566487083779,7.951298150912066,6.696209333568802,2.5670316187320736,-5.767452541043639,-13.121782380530902,-3.2690002539051477,-0.7047522780725046,33026,659.0
112.5546875,450.0,4.548435798320497,9.32023814021683,0.08670230989946504,0.9966690348030909,-6.489326814634765,-3.6529663318529657,5.85149574335675,5.22853948291376,5.931720750045656,2.723992299999523,-6.458067871007884,-9.182849453947597,-3.8392913451726116,0.08611871096485402,33026,660.0
112.5625,450.0,4.533967480390899,9.386002621562028,9.42904727568137,3.6784350972830566,-3.2563394950917512,-0.6216824160039209,4.665595142175107,7.989468091711984,8.712097465278276,4.841736644568016,0.2265746076706847,4.570907717018457,-0.6790297433843051,2.866768753982953,33026,660.0
112.5703125,450.0,1.4925411346572446,-0.21223572348142739,6.51689397551111,0.6372316761759578,3.846156856064937,1.3667679859779724,1.1545349766246744,11.328157052373257,9.50202321157363,6.009360659102754,6.1068200623129485,9.669902074226542,2.4900580660959974,2.842419318922495,33026,660.0
112.578125,450.0,-2.403078201010132,-8.869074169011185,-2.3240766191011346,-4.733507456066462,2.6971045213627747,-0.08257881581886295,-5.239069308543719,4.687783906355975,3.5889808135323307,4.33858794733861,6.299228441934119,4.552695067725239,5.17467967950526,0.9573786248520406,33026,660.0
112.5859375,450.0,-2.028826950608206,-7.81087192835227,-2.736524563832049,-4.527150602698981,-1.4533228567149052,0.6750693184478109,-7.860318629586089,-7.6869462947209115,-2.876182006687074,2.4616355582626284,5.5050473360377765,2.799562020986812,8.413304048952426,2.44855610939004,33026,661.0
112.59375,450.0,1.5870593190174276,-3.002173949944961,3.9430316983557105,-1.514222569604371,1.7216727352562486,4.910475111949268,-2.1702298807839497,-10.795144965091055,-3.46247744158012,0.48399502054004984,5.493245283751392,5.847878268421397,8.407166020029251,4.939450038832035,33026,661.0
112.6015625,450.0,2.7218569282625964,-1.7380157402674996,4.69425712890272,-2.530331567077269,5.688650603969435,5.218292776913941,4.294262461061109,-2.8915653977640545,-2.4580610936995555,-3.641106164432827,1.7053663499786182,2.5186942481006156,1.8911933282636681,1.6584723293778012,33026,661.0
112.609375,450.0,0.017814535269053522,-0.5445213420863837,-2.8807208175878714,-4.578820280133712,0.7916964160243083,-0.45387669090276006,2.8734876928017883,0.5988451413835776,-7.715086552827287,-8.352212190878944,-6.467221976527242,-8.0697648503277,-6.683352934473774,-6.083049961905445,33026,661.0
112.6171875,450.0,-3.898676745030386,2.771721906282977,-9.164542196227302,-2.20649277420695,-6.540884408501341,-4.6721829374686905,-2.4616323076388227,-9.339113204955922,-17.977380615848247,-11.229059786483589,-13.330233686372281,-14.666894290012237,-11.075999129015216,-11.90175601693764,33026,662.0
112.625,450.0,-6.998093324312308,2.6240625756680345,-8.177506574634222,1.4140052423410907,-5.861716391076442,-3.473598423476176,-3.3011864633597696,-19.985389131162933,-21.57706257877976,-11.13568935615099,-13.255916340365545,-11.64416231692573,-9.94743646100926,-12.364262455513767,33026,662.0
112.6328125,450.0,-6.403745431797631,-0.33723274983233864,-1.551923577701885,2.6911926647510427,0.22244205405219475,-1.2188293775841288,-0.04663610115292727,-13.71554727298691,-9.414125005848831,-5.200229528317237,-4.178408677941746,-3.4660855451689088,-3.6775958680210152,-5.142808851928308,33026,662.0
112.640625,450.0,0.013659014062270103,2.1970674576145086,6.9542142382726695,5.281690930911523,3.6227296001737272,-1.2691962381041577,2.2650462309144643,7.3829140806173115,12.078708272977195,7.313347531452848,10.725573489089626,5.848945776060475,6.925050016985622,9.138938285512126,33026,662.0
112.6484375,450.0,7.572502295862691,8.722540008277491,12.210351567326128,10.16116113977769,4.349782430249675,-1.1900653930646712,2.6990834163524653,24.620813709880096,26.76804598365706,18.75215164168513,22.317321931857606,15.14675174675898,15.966199770839339,20.51932132980697,33026,663.0
112.65625,450.0,8.432547985495049,7.7482970938824,9.626470590108696,9.956576504469865,5.364637596691622,1.008272713078398,2.270645811366009,25.604969285732736,26.007781059134842,18.915888695598568,20.994741522528088,18.267435274470003,14.727731485689276,17.6251316055112,33026,663.0
112.6640625,450.0,2.462908737693411,-1.9796232677149277,1.529304554274617,1.2777509769065176,3.582303752085295,2.7172547837978414,0.5930628015090349,13.784385461194972,13.727569202330102,7.1425207857372754,6.020457198665781,7.711879182918821,2.4677402139674456,3.0976637452097293,33026,663.0
112.671875,450.0,-2.436192594350615,-7.918981972161461,-4.288512293173866,-7.567349332351924,-2.6593519269979993,1.7246407543732545,-1.9061715808679907,-0.9885387314337635,-1.6925951198922604,-6.4431139232335255,-11.790597003743102,-10.41951879286853,-10.406683162523251,-9.216528946534723,33026,663.0
112.6796875,450.0,-1.5570485839811994,-3.6901159670457417,-4.346003942969773,-7.88919922365092,-7.271720443159992,-0.1996489081899,-3.9663455345790197,-11.47754207427343,-13.296339968169747,-12.07654069023846,-19.340524051760482,-18.756253126397624,-13.752260228215704,-11.691532800312672,33026,664.0
112.6875,450.0,1.199295213371002,1.837052289514446,-2.233104124765916,-2.3722089140071034,-6.182936112340855,-1.3515519428560623,-5.096495243627132,-13.448759966433002,-15.720800222978184,-8.747221924226153,-13.63106698691297,-9.872528838758939,-8.359796657286225,-7.794996454265473,33026,664.0
112.6953125,450.0,0.4976065132331655,-0.6018014724087948,-2.456135769321804,-0.7017370221291372,-2.3043911203848495,-1.8328567710606478,-3.8594261328267834,-6.5912081736368435,-8.279606027659781,-1.8936822083121854,-3.3419145931034535,4.898578759366728,-2.1137188725124076,-2.850710222039723,33026,664.0
112.703125,450.0,-3.3709136320048856,-8.279333005152637,-6.1438976071829074,-6.459912952399293,1.5801926963706023,-0.3249457052410918,1.3082944873871583,1.5352253086193315,0.29623787274753965,1.8190603509165584,1.3339243862100716,9.334748133572873,0.14134083131683894,-0.8265172586910126,33026,664.0
112.7109375,450.0,-6.2695494847088895,-11.997571668638258,-9.586106378732794,-11.259894130676855,3.969925141918239,3.698015052042294,7.3771739735019395,1.0217192236506065,-0.033719018283321134,-0.9606820169527452,-0.9994903758938136,0.23113631541401958,-0.3852243544139071,-4.218211626487658,33026,665.0
112.71875,450.0,-4.988868527651121,-6.733212327943448,-6.19008399313779,-5.0409544997442595,2.457041197107472,5.493454297470336,8.083469808144741,-6.818355370648334,-5.515680230112039,-5.788202517845576,-2.9815912220705627,-9.05287750481817,0.1275718073743235,-7.4681618341229665,33026,665.0
112.7265625,450.0,0.17846205334940635,3.750580723649236,3.9717907164503004,8.244014242871913,-1.5759806356031731,0.853568998007006,1.9038012508801927,-10.58883145075886,-4.435898855641611,-4.936419422010161,0.8274780067792022,-5.200232158680095,3.6328074952862153,-1.338168269104841,33026,665.0
112.734375,450.0,4.797716474410294,10.750408089352007,10.46287244748875,13.927767920688751,-2.9465371333716632,-5.893408937739025,-5.320687971504043,-5.421938099857357,2.6610545604456917,1.141781832786279,6.305748797125531,6.878972978793698,7.158940310716702,9.974572414959084,33026,665.0
112.7421875,450.0,4.065734527196284,10.305154639315163,6.586069874935433,7.1515188339698454,-0.9234564050000529,-7.370357846313539,-7.136016799479023,2.098208521719471,5.251051917677131,4.901206843468927,7.038276281016124,11.419141776413127,5.809823257330407,11.47980549002746,33026,666.0
112.75,451.0,-0.3504935057824383,6.538430484239939,0.04778995559949806,-1.3389948260634128,0.5449281676356463,-3.1809246364354635,-3.136533690278668,5.965901927809313,2.620286554243819,4.178253620343867,4.793615554876098,4.182376098036542,0.3476010461581467,0.8411331986757915,33026,666.0
112.7578125,451.0,-1.558409101739187,3.9999260749261367,0.46818026845402017,-2.2529526691390345,1.1079236735829738,1.7185197596936206,2.061173175215359,7.213282245366088,3.212255930609075,3.5545079146657343,4.991946155258731,-4.330771229160064,-2.9993043857979274,-6.705337239512843,33026,666.0
112.765625,451.0,2.3477524650541284,2.1777920969169884,4.519510138830782,0.9986807146394625,3.783708861386401,4.009832736541824,4.0254169317042,7.288506542826795,6.181890843998687,4.174339260846594,5.151803830786562,-5.6174485687191265,-1.935727655253615,-0.6271451199090023,33026,666.0
112.7734375,451.0,5.523209865618341,-0.4798096676731234,3.362572610669858,1.334335460205665,6.717514670520316,3.4476634906926904,2.2064205794403193,4.490411588457988,2.010588881833982,2.275849935237275,-1.1888268843813137,-2.3666568846741995,-0.43403683106953395,10.197037585318768,33026,667.0
112.78125,451.0,3.678354536844239,-2.5143908798117423,-1.8967975306157001,-1.2026970044871064,4.249337893299753,1.8672775615338537,0.1562723038224192,0.3037067962387425,-7.4597852740594845,-2.0969888143428648,-9.79162802254747,-0.36373855466978,-0.33145979119183266,11.03310970183638,33026,667.0
112.7890625,451.0,-0.546183190735718,-2.783672548839391,-3.422403254315981,-2.253895831423563,-2.7533229261221237,1.2742142830988286,0.597262956585979,0.2518192703854538,-8.575628321824638,-3.836316515057078,-9.439010489958036,0.3241590640650429,0.4907272822605364,1.4810007856115703,33026,667.0
112.796875,451.0,-3.274577480294681,-3.902749533443526,-1.3945819795682297,-1.299076669111031,-6.372659501959845,0.5485688336294174,0.7717065817064537,3.454335003923717,0.5976714095987035,-1.6839162977557436,-1.5978425063194237,1.2755315686413127,0.9305275486856459,-6.821774958628836,33026,667.0
112.8046875,451.0,-4.323781856259899,-7.294747950785222,-2.3469449071429693,-1.5821285161539436,-3.3332816357601303,-2.057805600865194,-2.416813124997404,1.4792259302936372,5.947539112067602,-0.4186946770312119,1.47517455595289,0.20340408849646963,-1.6509689184100438,-8.010115693435168,33026,668.0
112.8125,451.0,-4.578672746398496,-8.391740354482977,-5.063630875372539,-3.4690808226249743,0.039235913996421345,-3.9126805128041866,-5.545214207200104,-6.715954464737621,1.7158729604884826,-1.4981379703923352,-0.9280750907499993,-2.860063382410999,-3.7125416818355745,-6.643735493911564,33026,668.0
112.8203125,451.0,-3.252330880308577,-3.461431681073563,-2.9553967771435765,-3.4052939879053667,-2.650360574304486,-2.1256915349037513,-3.637700334866537,-10.39357931088118,-0.6333228442820484,-0.014818534862683919,1.60109719892408,-2.2086200785649766,-0.655751986868836,-6.226631321328384,33026,668.0
112.828125,451.0,0.12879179129041063,3.22203439237812,2.3967228172596435,0.0084639380160354,-6.9122564777608915,1.2075844850037782,2.2233609515447057,-3.3802153016374774,5.795597137525931,4.857890248960118,8.538368895278595,3.5622532126159285,4.1345992821664765,-3.7482824483158907,33026,668.0
112.8359375,451.0,3.5700002986899193,6.012556250234937,4.343745970843543,3.8535338747794015,-2.299060344665193,3.1707316575506326,6.844762390642003,6.477487353414716,10.794203506933087,5.965832421934962,8.734504661249758,8.29680449211915,4.925516801203429,2.4223021766846102,33026,669.0
112.84375,451.0,4.5520569692736785,5.768356246153445,2.9198367222901425,5.2781830603594955,9.29091689514081,3.1532174946220834,6.311326413378808,8.735469702567016,4.322449842667453,0.03501883342102019,1.1772595353319133,8.632661340948431,2.103781794421465,7.3835384012738245,33026,669.0
112.8515625,451.0,2.9337224964023676,5.241144022137476,1.7782080234337911,3.9685616738997993,12.276122307482325,0.8503561709842273,1.158592393081193,2.253032538131748,-7.930342919157624,-6.524656805733571,-4.2824104153715865,6.491909837938806,-1.0407634190577966,6.2526432106871255,33026,669.0
112.859375,451.0,0.1862681297165949,3.4199140095780507,0.06533487305853214,0.8904358074731107,1.7797927471662405,-2.2923871592683014,-3.308199067843489,-6.29207816205988,-14.554337195426697,-7.95911232271348,-4.586629362505022,1.6748623239811593,-3.148604789522807,0.6013618277748094,33026,669.0
112.8671875,451.0,-2.39260636115489,-0.6988429072776938,-3.501499979688859,-2.232329175908447,-7.304574207188651,-2.817523011278908,-2.959844928393096,-9.644828456538207,-12.983345517082057,-5.456873504876555,-5.220135070663133,-7.1134522930373265,-4.296532133384034,-4.487209460325246,33026,670.0
112.875,451.0,-3.6435559071256165,-4.108431359318885,-5.464598985684773,-3.4024441946335457,-4.378639321011292,-0.6107787213533697,-0.4712776407839243,-5.5356985817414,-6.8918547024337045,-1.399476446995763,-6.780734921196071,-15.548799690681918,-4.846097269943797,-6.016129117360691,33026,670.0
112.8828125,451.0,-2.85281066888588,-3.6075675488216206,-3.0912206806770115,-2.118652266100611,1.7757139999054914,0.83546138294966,-0.49298549329390084,2.5047000735846723,2.0189552852944104,3.713072100075834,-3.8074946060866495,-16.10007911023574,-3.544801214669306,-3.791506647712822,33026,670.0
112.890625,451.0,-0.2893946425108851,-0.7845085829944196,1.169541867721506,-0.04653261490643956,0.7221746771854214,0.36251009452583105,-2.677129373030809,9.16758032354791,12.24526336447046,8.460349976469857,3.753198052455758,-7.065393984422386,1.8217559713038298,1.5716829715349832,33026,670.0
112.8984375,451.0,2.7320109525617227,0.3121374084144577,3.8581753958060148,0.24834973051817144,-2.664086202425679,-0.18737585111279031,-3.8961829709389235,9.972377442236692,17.380645914433956,10.097599871632909,8.454353159237925,3.784022077627043,8.172359890275132,7.793510115582393,33026,671.0
112.90625,451.0,3.718297168662602,-1.074680434208645,4.052129115115676,-1.9277128515037703,-0.11787879466399431,-0.02336400368908187,-2.8995360465546725,2.581273761915952,10.819856258353454,6.3307519614633065,5.784035476490672,6.191770087840808,7.8363864828580745,9.159089320645236,33026,671.0
112.9140625,451.0,0.9903452938392832,-2.47973879085896,2.2325543030142256,-3.4837469456510206,3.314517414385122,0.20506871191588516,0.3707020311632192,-8.337922831858918,-3.7882201879469335,-2.4193990989053447,-0.46878377656524606,-0.5217681156037912,-0.4081864833155464,1.875723021016043,33026,671.0
112.921875,451.0,-2.7015808429829917,-1.8819255006386157,-0.22613885170186165,-0.9746446428076467,-0.10011697011090348,0.4040045265781771,5.364250900047622,-11.747076826667453,-13.354591796262596,-10.3151423486687,-4.310637977351689,-4.510931966651256,-8.163877687273171,-7.355648350958248,33026,671.0
112.9296875,451.0,-1.741916180844342,1.5996702756496433,-0.3372396238315787,4.352039778417378,-4.021711696801987,0.71417449828634,8.640708666701784,-2.647291170570739,-9.719359624616374,-9.589775194243344,-2.7232676927954174,5.016205793921898,-6.859154444669571,-5.7807469796556745,33026,672.0
112.9375,451.0,4.035577243043178,6.532830292452715,3.2234980214490463,7.973588924456308,-0.34434774758318554,0.5016561320755386,5.910122437238627,10.39219121891496,1.1678984662326428,-0.28750711157954356,4.122341741447599,21.40971099028981,3.2744891043897866,7.631215912419606,33026,672.0
112.9453125,451.0,6.635378306781448,7.480284428344888,5.259441702576339,6.742118248435787,3.6241311483069296,-0.6599535459042727,-1.3372338552906342,14.562667758681997,6.703988882359681,7.551762225595212,9.875805338652981,24.57546136080515,11.582863079432911,15.618921658424483,33026,672.0
112.953125,451.0,0.8144134690266327,0.8041720269429362,-0.5676901655251356,0.6629745764616359,-0.6201378478424857,-1.6118352509870562,-6.122018711705266,5.977177918664594,1.6743159887190728,4.834441728780746,4.284293617771823,6.6939849132334075,6.628586586721767,3.712211207845172,33026,672.0
112.9609375,451.0,-7.152208376034224,-8.062580954456706,-10.174025404834325,-6.535748429424316,-5.30134394923823,-1.0629364138576136,-5.539261651792529,-7.852502601788004,-6.76493253323126,-5.363719771744115,-11.271109792680988,-14.139746112515269,-8.040950953177628,-16.668450779684974,33026,673.0
112.96875,451.0,-8.377325557063273,-10.021795478700938,-12.431119639731108,-9.100089933831327,-1.0407990664918998,-0.47599634529403545,-4.292029183391335,-15.648390100641876,-8.137626972679499,-10.649665388465266,-19.76767691542129,-17.288650015704917,-15.424145397267765,-21.96908731454475,33026,673.0
112.9765625,451.0,-3.441492206860673,-3.8824766752457833,-4.783224654809686,-5.106934618917762,5.728657160708053,-1.5523990239265117,-4.97052969904766,-12.085221445142707,-0.7671103737005751,-4.438559893701878,-10.75348061033418,-7.069936641448905,-7.152820833761666,-9.446699414984181,33026,673.0
112.984375,451.0,1.394391577862251,3.5582720093768216,4.440120873708594,1.1188747015915652,5.573282161585794,-0.8511249579574383,-2.1063800672499156,-1.2560856945830494,7.910309054917661,5.803511087103999,5.323631700496506,-1.5238788547895439,6.2229461013171345,3.7318883188317216,33026,673.0
112.9921875,451.0,3.599308583935823,7.14636226686514,8.188253486516203,4.277608167209365,1.6427921440019873,4.789113783386043,7.091459344600594,8.36782087897629,10.973731370303568,9.504137100389372,13.586671313844008,-4.246547118890135,11.096013721904256,8.502101958660475,33026,674.0
113.0,452.0,3.9280425458123887,6.911603690741032,6.397161825738962,2.9670255580963527,0.01200098256521187,8.52545021147779,12.930202280787583,10.81643464352237,7.50759925827073,6.442275202142866,12.372764519468248,-4.929405487601201,6.788964821168975,9.28093098323518,33026,674.0
113.0078125,452.0,2.618802713692858,3.379949877798893,1.8268842280698863,-0.6626896423945112,-1.4626023635489105,2.330475419865124,5.480927746950414,5.402926904924811,0.01735967508116687,2.519200308053229,7.123552993959038,-0.5790633174408839,0.9916126081280225,7.906116422695419,33026,674.0
113.015625,452.0,-0.09548209195132529,-3.140695442547454,-2.4047105180121093,-2.942404135245866,-5.373960974964632,-7.261848438522605,-7.563508321172506,-3.642797692655577,-8.290292188232328,-0.8100680960258018,-0.3203533097135818,0.773041806367047,-2.504265477563223,2.007998639250772,33026,674.0
113.0234375,452.0,-2.5927361629747594,-7.917049628532126,-2.7272938618452542,-1.4821142791522988,-7.662804261062021,-7.980063299360054,-9.899355867970172,-9.382628656007057,-12.854719015437723,-4.373242957215098,-7.678116357782187,-3.0331486914319896,-4.5028326531346465,-4.589422721987631,33026,675.0
113.03125,452.0,-2.25856712058129,-5.243963829974874,1.2610092169016553,1.9759148053914686,-4.412820979046913,-1.463427818287201,-1.116678336607805,-7.005207706848154,-9.177588930701603,-5.613298227181005,-8.490493151745895,-2.7384430325123503,-4.501303843215197,-4.614698244705522,33026,675.0
113.0390625,452.0,1.253434259128312,1.4172178289987016,4.1176656089251935,3.697508097092765,1.773117900144129,1.68950466667863,4.69454129019924,1.9352047749760146,1.7308801505736255,-2.822229795015531,-1.6924363193697047,5.41075582037962,-1.9320456499994236,0.9295715823127324,33026,675.0
113.046875,452.0,3.5887290824565667,3.108266883574032,1.4459277755380953,3.0941447560904436,5.616178058832446,0.058568077987672496,2.321824374922656,10.7599724450573,11.557024593745737,0.9387718275052208,4.2783952503171605,11.387057139810167,0.7887363389004491,4.196818234971232,33026,675.0
113.0546875,452.0,1.4162099029386042,0.3741212419446498,-2.642962803427693,2.115342603207438,5.588047854750116,-0.08585460394922961,-0.8624583438158453,12.60399725121853,11.816393348149617,2.4410266157703546,3.7653990880996417,8.147991521281412,1.84424950680652,2.5770691934416305,33026,676.0
113.0625,452.0,-1.3788439425822077,1.285694399038107,-2.026885877493072,1.0569982157535094,3.790625398189192,1.8338986652632059,-1.3336439879771405,4.9988429206658225,2.8692704991312468,1.6901122675887166,0.46017854482872167,2.3217940796737224,2.316757193854855,0.22374102527368223,33026,676.0
113.0703125,452.0,-0.3975633308121047,4.668930412335186,0.8186799720123332,-0.9644902016046615,1.6488879531473657,1.929208329204485,-1.7181653607174923,-6.742233439584936,-6.237672470365894,-0.2271644468244034,-1.6589654315124847,0.8242373963240794,2.631057878565514,-0.8553753717920785,33026,676.0
113.078125,452.0,1.151445506152072,1.8352279051528058,-0.4386676333784152,-3.438812405869939,-0.6109666603213668,1.228766340789818,-0.5026975665434605,-11.974464872506132,-7.591468891751148,-2.2500447566454653,-2.829130414247331,0.6054237017606994,1.23618201089225,-2.3754742125699266,33026,676.0
113.0859375,452.0,-0.500067807798871,-5.237261098261058,-4.002514282523066,-4.7335250107459075,-2.1460415473831063,2.6299668132997027,4.680474376811034,-5.939487347025604,-2.1124250328049214,-2.442009119820412,-2.380790791275203,-2.57325158714724,-1.7516140486097385,-3.8498721673244916,33026,677.0
113.09375,452.0,-2.179358113157477,-5.182728712177166,-3.2000438433340577,-3.389165921388198,-2.1242691662174877,3.7430752408098726,7.967885582554146,3.4714570177441857,3.4886121071237426,0.32953296704563684,0.41168034504846673,-6.131798080569212,-3.003365278427694,-2.4081032853364803,33026,677.0
113.1015625,452.0,-1.2884392713591808,2.6453639893451992,0.939821686408834,0.2563817663599366,-0.30197446713327736,1.8728553823981002,3.071712679436729,5.474623981030007,4.585933344419644,3.482393917771873,2.0882023807974406,-6.322890405056512,-0.9714411720833596,1.238259406618326,33026,677.0
