EventId,ID_Chunk,AF3,F7,F3,F5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
33025,1.0,-85.23465787444404,-85.91864966717294,-84.66907520839838,-85.1028121734624,-85.14968455919626,-85.70941583628924,-86.00908479670808,-81.96405676785325,-83.70818891345515,-83.38826848473168,-86.57264634902373,-79.58368047975887,-87.76089971490565,-85.25095647442528
33025,2.0,-41.92850077384261,-37.94331060577301,-40.01068233141536,-38.82557136376293,-40.17579579287748,-39.76709724585851,-41.94600960976855,-42.37880767229345,-41.539975096603875,-40.31104828521498,-39.4734160260022,-37.235401036328724,-41.61434477352857,-43.3375713683592
33025,3.0,34.77622157496258,30.67711852839431,34.1507841418494,33.341644912584194,36.97978515271744,34.326196698053806,34.938576873242965,35.07413341197427,32.713973459268374,33.39289231934326,36.814295873131236,26.81089672194234,38.39397476217523,37.66062746657472
33025,4.0,19.44592529949231,20.782004587544517,19.23492837239003,19.035098036108902,14.199263436917672,16.461814606293313,18.89765034048815,17.63533747527663,20.448398034696435,18.985265101197285,16.403106571992254,20.62124728000087,15.163970628439625,19.07264231911459
33025,5.0,-17.389436803085133,-16.662878385486373,-17.371700255145107,-14.147400747227831,-12.957570021272574,-13.270465378911506,-14.85101463159069,-14.93469742353204,-16.622752607413776,-16.138323771492523,-18.14609003347243,-11.866870263883765,-15.671617596504202,-18.091049813190907
33025,6.0,-6.035522450320194,-4.49397311362797,-6.649803125429319,-8.97845976468377,-7.045725266721355,-8.406573478439384,-10.120830030632543,-7.705791341786323,-7.173810399505275,-7.5741125590907465,-3.2534278585073153,-5.812148294637126,-6.153910613002374,-7.595045889843217
33025,7.0,4.837328814478479,0.3703814256225293,5.829452453771186,1.6386210519764113,0.8454423544508778,3.739068790594974,7.069511832676383,4.542632969203584,5.176001288063002,5.92784939695936,3.439518208918109,-0.8184980583693857,4.078389612131595,6.624130515922797
33025,8.0,4.753494256510912,8.1894542478508,4.755304034057076,8.381557439545187,8.624651154508257,8.407800457355673,5.946081832040353,7.338453199327088,5.305000281320108,5.205472046487301,4.603157960562047,4.237752692837425,6.360989612539338,6.420147180997429
33025,9.0,-2.183732358004775,-1.553858257540881,-2.2101330799392542,-0.3851268962067209,-1.070938126302316,-6.602904511041206,-4.964143216827974,-3.628060116698915,-1.7325302252304162,-2.5318576028282074,-1.0239883230758977,-1.1416811816110979,-3.418157961626804,-5.412536319220649
33025,10.0,-4.135725724551598,-7.621074328647495,-5.665253652907115,-7.259890065662731,-5.8961755836384135,0.9186491830117767,0.35359513737293824,-2.788544712851575,-3.3203863740451247,-4.245364925710835,-4.91555918649674,-0.8094533876460979,-4.260358175400729,-0.9450102354893133
33025,11.0,4.05056287641349,7.983769109034849,6.961293520293225,5.513863793507639,3.6496885908279495,-0.9621350695626525,-2.0534984965909473,1.9289667093044223,2.0115370141430056,5.611248965374212,3.971463049560011,11.284879239329516,7.123842792364254,2.6868562836059873
