AF3,F7,F3,F5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,ID_all_events,EventId
0.5984801797443211,0.7065517284041185,0.4131863182003368,0.2516518473447933,0.7257504491369566,0.6807647868213937,0.3752572071850846,0.5760815931285688,0.5807595590899073,0.703270383338161,0.45900905766357347,0.2578804464538553,0.7443396676351686,0.5599221594136239,1.0,left
0.5997464956216376,0.6697349862667963,0.40312047765550396,0.23504205336188289,0.6668590754262453,0.6681768713353247,0.3769702902453407,0.5858048915514402,0.5792399780931543,0.6959064423966073,0.4289805295179221,0.249999870632152,0.7449406028046388,0.5586338142742981,2.0,left
0.60987943466818,0.6654036654868598,0.4061403256565139,0.22557600810567102,0.7257504491369566,0.6737162061739692,0.3954761555153663,0.6227521294883189,0.5979744062449388,0.710201660784306,0.41420452946737285,0.24538040117508864,0.7537562263560726,0.5631442492564247,3.0,left
0.6212798956075325,0.6881428418246145,0.4292908963704143,0.22986246140982214,0.7881062800022001,0.7094653875472563,0.416723606284485,0.6679636619148788,0.6359494681465545,0.7320769456349794,0.4704484537347149,0.24646760912050247,0.7637748648849048,0.5689430293778805,4.0,left
0.617479741961084,0.7038442662836353,0.44237562653948004,0.24361495997032367,0.7615472742827052,0.7039270115686183,0.39924624345356285,0.6504611692953404,0.6384804961391399,0.7251460806420766,0.5014300379679852,0.25407599485220445,0.7685831093339637,0.5876289418758027,5.0,left
0.5858134029286433,0.7016791214045099,0.42476160355748327,0.2641544279576973,0.7361427211215847,0.671701641089042,0.3618918963012998,0.5755955670721136,0.5868349904733972,0.7089020204849419,0.46186913359954573,0.24972819801375223,0.7599677975058423,0.561211731548191,6.0,left
0.5946800260983665,0.6946403385049358,0.4348264857247557,0.2759420895158984,0.7569294640483193,0.6827793519063245,0.36566133163649184,0.5493436796710185,0.5508857151669755,0.703270383338161,0.43136316973771294,0.24945652539514107,0.7491486751764276,0.5708755470866151,7.0,left
0.5997464956216376,0.723877011522589,0.46300949752248854,0.28290761864952874,0.774826777142227,0.6817725487940596,0.37799879268444414,0.5678172986392678,0.5539239129594389,0.6961229803709328,0.4084843775954301,0.25543487541622945,0.7365256026998308,0.5779638993421372,8.0,left
0.5680813626041967,0.7698966504177704,0.45747390816814715,0.29880317380526034,0.7661672834741218,0.6500496210106075,0.3543523730279112,0.5600390302068039,0.5498733039700969,0.6889755774037045,0.3708295854025998,0.2456520737934884,0.722900971607138,0.5386595566375512,9.0,left
0.5826476132356007,0.7758538918992599,0.45495720843764786,0.3095194771227625,0.7678978628336175,0.655588955849252,0.337560243420878,0.5551778438772779,0.5468351061776335,0.6881090130528218,0.33794098132097616,0.24266315751884981,0.7180923456121358,0.5502571168799548,10.0,left
0.6060804870372216,0.7623165812980979,0.46401675244145935,0.30934057730231057,0.7863735016856772,0.6711982395329077,0.3464702331425791,0.6037924844632343,0.5777213612974403,0.6878924750784972,0.308865509263315,0.249999870632152,0.7162891585571547,0.5625000766870158,11.0,left
0.6041798072064992,0.7726041125378345,0.4599906078990408,0.3075549802342934,0.7927240902365895,0.6651555031377381,0.35126817091687457,0.6378217145333505,0.608607616417645,0.690491755677562,0.29361298116858414,0.25326097699679195,0.7154875301182706,0.5631442492564247,12.0,left
0.6067136449756347,0.7780190367783817,0.4529446153552179,0.3070189610001819,0.7938807417524387,0.6701914364202519,0.35126817091687457,0.6208070994982915,0.6015188096358397,0.7058696639372259,0.317445737070857,0.2502715432505518,0.7176917221656653,0.5773197267727248,13.0,left
0.617479741961084,0.7596111812205635,0.4604937561695479,0.30666184158666177,0.7609689485245568,0.6787511805964765,0.356751341915059,0.5916381299938784,0.5746831635053713,0.7019711554920391,0.34747426521650837,0.2543476674706042,0.7261067222706297,0.5792522444809585,14.0,left
0.6434452475163468,0.7677315055386451,0.4866632165068978,0.30362530622996964,0.7528877806146035,0.6767366155115457,0.37011665279884376,0.5785126491754315,0.5579745219487773,0.6796619697860615,0.341277585300757,0.2638587964747341,0.7315166649815152,0.5947160671360798,15.0,left
0.6396450938703921,0.7850567886571156,0.47861092742205713,0.29987521227348335,0.8331409245737547,0.6732118457578284,0.3793692591324884,0.5702483546861323,0.5478475173749064,0.6855101449071679,0.32840860509818803,0.2581521190722569,0.7255057871010022,0.5863405967369815,16.0,left
0.6035466492680897,0.7666489330988746,0.4448923262699829,0.29933919303937184,0.8389153863239933,0.6732118457578284,0.3670324506878071,0.5522607617739599,0.5534177073609978,0.7015376670899771,0.33555834110155836,0.2527176317599924,0.7225003481608248,0.5856951971718232,17.0,left
0.5870809248204623,0.7455336154205696,0.4428787748099907,0.29933919303937184,0.7546183599736445,0.6671700682230597,0.3423575285921707,0.5260088743728648,0.5503795095685344,0.6954733664477875,0.34032452921313805,0.24646760912050247,0.7253054753778461,0.5760301546381541,18.0,left
0.595313184036776,0.7623165812980979,0.45193736043624355,0.299160293218919,0.7806012388924657,0.6505539814267483,0.334132772094625,0.5138554456673319,0.5139240286636735,0.6861597588303132,0.3312677733614162,0.2326086832779204,0.719094285774176,0.5244840791212511,19.0,left
0.6111469565604963,0.777476719537443,0.4458986228113915,0.30058945110066215,0.8504621108669923,0.6283985597921795,0.3368743575939863,0.5318430385795043,0.5073414274803074,0.6863762968046387,0.3312677733614162,0.2391303785358101,0.7114805325619962,0.5386595566375512,20.0,left
0.5858134029286433,0.755821146660729,0.43029719291182644,0.29808893497808153,0.786951827443378,0.6163140458622411,0.3331049222587925,0.5512887096610459,0.5382276826001178,0.6946068020970744,0.34175411334493866,0.24266315751884981,0.7154875301182706,0.5586338142742981,21.0,left
