EventId,ID_Chunk,AF3,F7,F3,F5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
33025,1.0,-8.447288191953117,-8.196153621400631,-8.201744918222051,-8.178273492329891,-8.17964030989347,-8.102105474597236,-8.331980256912905,-7.987326704221962,-8.319265383905337,-8.135897692304493,-8.328043879373691,-8.225907266871937,-8.421061052119814,-8.152817670271329
33025,2.0,-0.49903658588238553,-0.9239140658157625,-0.7219957851472345,-0.5782412787863929,-0.45283907541096013,-0.5983559496401174,-0.284320194095419,-0.27972894871021703,-0.28648480622462724,-0.41769990191240813,-0.28082827388705445,-0.1743669498031104,-0.6127020162133214,-0.5349522511536113
33025,3.0,0.2652561575677317,0.528563686959326,0.3050906014629571,0.14375922054496026,-0.035407474581480525,0.11304025909875692,-0.00025045129495193663,-0.26974109842287897,-0.03766302826642676,-0.03754042036175198,-0.00121676105509394,0.359851748659874,0.2893421864887684,0.37947512878470135
33025,4.0,-0.5449961343367629,-0.3027976351116921,-0.37220853727848935,0.0977090610048097,0.47290674330696625,-0.10924557044962446,-0.403368571210621,-0.439285587846888,-0.5003143084921784,-0.2640020248729038,-0.2804613338716577,-0.8853208173769498,-0.45762927968557143,-1.0752480245645675
33025,5.0,0.2230624565798056,0.2389518674366835,0.10230260100263511,-0.11319540223651625,-0.36249655912849477,0.12507602235012039,0.15268638096234266,-0.27649539584813,-0.2935493775717779,-0.6077945434169258,-1.4400311761204612,0.45633637712759745,-0.7532257133601181,-0.19775407420624758
33025,6.0,0.06380186671730881,-0.23978193087750732,0.3470558110735693,-0.10473176909930126,-0.34117327211096615,-0.0870589628854801,-0.02047547427657692,1.015385089839663,1.2637232160002587,1.2708829910449388,2.2323842179886735,0.5489850447442057,1.4342875286589956,1.0368806948659963
33025,7.0,0.0776777783156466,0.24107154449542145,-0.17390320972593143,0.2923914775334997,0.1336659845480428,-0.04190535661625949,-0.08633028112860508,-0.44552657846903365,-0.7641528916051326,-0.6532632299041383,-0.6972188810769375,-0.46250462627359923,-0.4580637904967686,-0.3000800736065683
33025,8.0,0.03676367098937705,0.04761388230411523,0.1342282955464884,0.032611085544222984,0.06101015054670755,-0.04621124650399322,0.04328900688383319,0.21821589583488432,0.1536303654877722,0.3222088735008186,0.09802555532246648,-0.7064994331499492,0.03252535445332949,0.23081241863279978
33025,9.0,0.028603093126890577,0.07529121589572174,0.032691208627013246,-0.0032110449141007358,0.40446581076923893,0.05178805238761708,0.09709225770631802,-0.050781442418455836,0.23825332938023092,0.04150915771118324,0.02971902372769808,1.047560082601175,-0.0913452256512941,-0.08848293706433141
33025,10.0,-0.071276482707189,-0.6337047263425437,-0.8478883915402347,-0.4184204732169787,-0.3422792411545821,-0.20337207583330752,0.8512549866168975,-0.49064027807257204,-0.3546226340370997,0.021526325189964446,0.5165898983719361,-1.3571071413860327,0.5560625171453282,-1.2288333270386231
33025,11.0,-0.20577211352077335,0.5457624211157791,0.8866217020575468,0.22154170944537657,-0.3390602217030216,0.0932539267697839,-1.2314495984886342,0.10336280434245383,0.10264300705899844,-0.18484736064232873,-0.6760467112534785,1.6841620342110966,-0.2770068894264049,1.050428003014304
33025,23.0,-0.05562217097632205,-0.666083451052673,-0.1849968453994113,-0.33821750540053364,-0.27876849451386665,-0.16452188077320384,0.374256846702135,0.4785813288643821,0.26659863937963424,-0.0005523767584878492,0.04765164320058268,-0.48509012563740983,0.016325697495305658,0.02157591530629288
33025,24.0,-0.012766289424403165,0.29257898211376476,-0.027849625347919016,0.2381577269598294,0.4968929984056776,-0.13530150725951007,-0.773267703857401,-0.845230055753925,-0.6265560251900495,-0.032613010874769977,0.22335294291494767,0.22289582399131014,0.23296377894626286,0.09645730760789695
33025,25.0,0.36290783086770784,0.07483780268291751,0.3881241555388102,0.09273996304959198,-0.1666350218333701,0.038819191110516016,0.2993786380100425,0.8810660178272296,0.47593978424669636,-0.04540454811919892,-0.09243642211227243,0.39430335058400745,0.3130358513591891,0.5608296218633848
33025,26.0,-0.20099744322746016,0.07754660760356114,-0.2036251177529813,0.1457153314377515,-0.10074401101104513,0.07650455271673451,0.11345720750302002,-0.8185745114840968,-0.549806400315989,-0.38649192070170413,-0.8352970821719397,-1.2096159190949138,-0.8588626778270414,-0.7872773192056233
33025,27.0,-0.007276326720900617,-0.2890164097108654,0.029857020808278012,-0.34621446982385606,0.10695966822577185,-0.10753433168015292,0.0854662608694694,0.12081576871755484,0.17180373290228568,0.1685187784010278,0.08089554836093749,0.2870824609965945,0.05775909391884371,-0.003530312699926874
33025,28.0,0.18466592391828218,0.04206323959704017,-0.013661510758882223,-0.11134015603678149,-0.4021134589382571,0.03487523122497427,0.4099754307805705,0.7529431594522134,0.2812898491789051,0.11577489853696887,0.6040206089724389,0.7281672522314016,0.3410194614875972,0.6625770917916243
33025,29.0,0.20306648911745606,0.3647638191680347,0.3867157777900565,0.41422922476876156,0.41653504835516264,0.0038993500074031573,-0.2778791443630393,-0.5893978608028343,-0.2945899800521281,0.20258960531526382,0.4513561638311807,0.1753926010085216,0.25456914602937664,0.05360517216141325
